Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Price
Air India,24/05/2019,Bangalore,Delhi,Night,Afternoon,1h 45m,1 stop,9866
Air India,31/12/2019,Kolkata,Cochin,Evening,Afternoon,2h 10m,1 stop,13370
Air India,22/11/2019,Kolkata,Hyderabad,Evening,Afternoon,2h 10m,non-stop,6882
Air India,14/03/2019,Delhi,Cochin,Night,Night,3h,1 stop,10692
Air India,08/02/2019,Bangalore,Hyderabad,Evening,Evening,4h 15m,1 stop,12046
Air India,23/02/2019,Kolkata,Hyderabad,Morning,Afternoon,3h,2 stops,4324
Air India,30/03/2019,Mumbai,Hyderabad,Night,Morning,4h 15m,2 stops,3309
Air India,23/08/2019,Mumbai,Cochin,Morning,Morning,1h 45m,2 stops,9691
Air India,11/09/2019,Chennai,Cochin,Morning,Evening,4h 15m,1 stop,12137
Air India,24/02/2019,Delhi,Cochin,Night,Night,2h 10m,2 stops,9328
Air India,24/04/2019,Bangalore,Hyderabad,Afternoon,Morning,3h,non-stop,7354
Air India,06/06/2019,Bangalore,Kolkata,Afternoon,Evening,1h 45m,non-stop,3897
Air India,17/10/2019,Bangalore,Cochin,Afternoon,Night,1h 45m,2 stops,10140
Air India,22/05/2019,Mumbai,Hyderabad,Night,Night,4h 15m,2 stops,5788
Air India,28/09/2019,Bangalore,Kolkata,Night,Evening,4h 15m,2 stops,13929
Air India,21/11/2019,Chennai,Mumbai,Morning,Afternoon,4h 15m,1 stop,6372
Air India,11/03/2019,Mumbai,Hyderabad,Night,Night,2h 10m,2 stops,9420
Air India,06/05/2019,Bangalore,Kolkata,Afternoon,Night,2h 10m,1 stop,13082
Air India,26/01/2019,Chennai,Cochin,Afternoon,Night,3h,1 stop,13479
Air India,26/12/2019,Kolkata,Mumbai,Afternoon,Afternoon,3h,2 stops,11456
Air India,26/03/2019,Bangalore,Kolkata,Morning,Evening,2h 10m,non-stop,12690
Air India,24/01/2019,Bangalore,Kolkata,Evening,Night,2h 10m,2 stops,8363
Air India,23/03/2019,Kolkata,Hyderabad,Morning,Evening,1h 45m,non-stop,14465
Air India,07/05/2019,Bangalore,Cochin,Night,Evening,2h 30m,2 stops,7732
Air India,17/02/2019,Delhi,Cochin,Morning,Afternoon,2h 30m,non-stop,14312
Air India,23/05/2019,Chennai,Delhi,Evening,Night,4h 15m,2 stops,7486
Air India,27/04/2019,Mumbai,Delhi,Morning,Night,2h 30m,2 stops,5518
Air India,25/05/2019,Kolkata,Hyderabad,Afternoon,Night,2h 30m,2 stops,6616
Air India,03/03/2019,Kolkata,Mumbai,Afternoon,Evening,2h 10m,1 stop,4598
Air India,09/01/2019,Mumbai,Delhi,Morning,Night,3h,1 stop,3211
Air India,03/09/2019,Delhi,Mumbai,Evening,Afternoon,2h 30m,1 stop,6508
Air India,04/11/2019,Bangalore,Mumbai,Night,Evening,1h 45m,1 stop,11092
Air India,25/02/2019,Chennai,Cochin,Morning,Night,1h 45m,non-stop,11200
Air India,30/09/2019,Kolkata,Hyderabad,Evening,Evening,3h,2 stops,12346
Air India,17/07/2019,Bangalore,Mumbai,Evening,Evening,3h,1 stop,7159
Air India,12/08/2019,Mumbai,Delhi,Night,Evening,1h 45m,non-stop,8531
Air India,20/10/2019,Mumbai,Kolkata,Evening,Night,4h 15m,non-stop,11961
Air India,05/11/2019,Kolkata,Hyderabad,Night,Afternoon,4h 15m,2 stops,4648
Air India,03/09/2019,Delhi,Kolkata,Night,Morning,2h 30m,2 stops,3050
Air India,08/11/2019,Kolkata,Hyderabad,Afternoon,Afternoon,4h 15m,2 stops,4604
Air India,29/01/2019,Mumbai,Delhi,Night,Night,4h 15m,1 stop,10078
Air India,11/04/2019,Kolkata,Delhi,Afternoon,Evening,2h 30m,2 stops,8044
Air India,22/06/2019,Chennai,Delhi,Night,Morning,2h 30m,2 stops,12167
Air India,21/02/2019,Mumbai,Hyderabad,Afternoon,Afternoon,4h 15m,2 stops,8987
Air India,12/11/2019,Mumbai,Hyderabad,Morning,Morning,4h 15m,2 stops,7898
Air India,14/11/2019,Mumbai,Hyderabad,Night,Evening,2h 10m,1 stop,8117
Air India,18/05/2019,Kolkata,Delhi,Night,Night,1h 45m,1 stop,8379
Air India,23/10/2019,Kolkata,Hyderabad,Evening,Night,2h 10m,non-stop,13445
Air India,30/07/2019,Mumbai,Delhi,Evening,Evening,1h 45m,2 stops,3041
Air India,28/10/2019,Delhi,Kolkata,Morning,Morning,2h 10m,1 stop,10103
Air India,09/06/2019,Kolkata,Delhi,Night,Night,4h 15m,2 stops,12157
Air India,28/12/2019,Bangalore,Kolkata,Night,Evening,2h 10m,1 stop,12644
Air India,28/08/2019,Bangalore,Mumbai,Night,Evening,2h 10m,non-stop,10036
Air India,18/08/2019,Bangalore,Hyderabad,Afternoon,Night,3h,2 stops,14800
Air India,27/04/2019,Chennai,Kolkata,Night,Morning,4h 15m,non-stop,14657
Air India,20/09/2019,Chennai,Hyderabad,Morning,Night,2h 30m,2 stops,11702
Air India,17/10/2019,Bangalore,Delhi,Evening,Night,2h 10m,2 stops,12634
Air India,17/09/2019,Mumbai,Delhi,Morning,Morning,3h,non-stop,3126
Air India,13/10/2019,Mumbai,Kolkata,Morning,Night,1h 45m,non-stop,11458
Air India,18/01/2019,Mumbai,Delhi,Evening,Evening,1h 45m,2 stops,6302
Air India,24/12/2019,Chennai,Cochin,Afternoon,Afternoon,3h,non-stop,10783
Air India,18/12/2019,Bangalore,Kolkata,Afternoon,Afternoon,4h 15m,2 stops,4807
Air India,20/04/2019,Kolkata,Delhi,Morning,Night,4h 15m,1 stop,7485
Air India,26/12/2019,Chennai,Delhi,Afternoon,Morning,2h 10m,1 stop,10729
Air India,28/03/2019,Delhi,Hyderabad,Night,Afternoon,1h 45m,1 stop,7040
Air India,28/10/2019,Delhi,Cochin,Afternoon,Night,3h,non-stop,10331
Air India,07/02/2019,Mumbai,Kolkata,Morning,Night,4h 15m,1 stop,13954
Air India,11/12/2019,Kolkata,Mumbai,Morning,Night,2h 10m,2 stops,9455
Air India,28/12/2019,Chennai,Delhi,Morning,Night,2h 10m,2 stops,8520
Air India,31/03/2019,Delhi,Mumbai,Morning,Evening,1h 45m,1 stop,14097
Air India,08/09/2019,Bangalore,Kolkata,Morning,Afternoon,4h 15m,non-stop,9583
Air India,26/09/2019,Mumbai,Hyderabad,Morning,Night,4h 15m,1 stop,14994
Air India,17/09/2019,Chennai,Hyderabad,Afternoon,Morning,2h 30m,2 stops,6232
Air India,31/07/2019,Chennai,Hyderabad,Morning,Morning,2h 10m,2 stops,6998
Air India,01/02/2019,Kolkata,Cochin,Evening,Evening,1h 45m,2 stops,5337
Air India,12/04/2019,Chennai,Mumbai,Night,Night,1h 45m,non-stop,13849
Air India,17/07/2019,Bangalore,Cochin,Afternoon,Morning,3h,2 stops,11968
Air India,03/12/2019,Chennai,Kolkata,Night,Morning,3h,non-stop,14190
Air India,08/07/2019,Chennai,Hyderabad,Night,Night,3h,2 stops,4315
Air India,21/11/2019,Mumbai,Delhi,Afternoon,Afternoon,2h 10m,non-stop,13409
Air India,19/12/2019,Chennai,Mumbai,Evening,Morning,1h 45m,1 stop,12480
Air India,11/05/2019,Mumbai,Cochin,Evening,Night,3h,2 stops,5372
Air India,13/06/2019,Kolkata,Hyderabad,Night,Evening,4h 15m,1 stop,10629
Air India,07/11/2019,Mumbai,Cochin,Morning,Afternoon,3h,1 stop,6856
Air India,02/08/2019,Bangalore,Hyderabad,Morning,Evening,1h 45m,1 stop,6770
Air India,03/05/2019,Bangalore,Hyderabad,Night,Evening,3h,1 stop,3036
Air India,01/03/2019,Bangalore,Delhi,Afternoon,Night,2h 10m,non-stop,8782
Air India,03/07/2019,Chennai,Kolkata,Morning,Afternoon,2h 10m,2 stops,10704
Air India,04/04/2019,Mumbai,Hyderabad,Afternoon,Night,3h,2 stops,13698
Air India,03/03/2019,Kolkata,Mumbai,Night,Afternoon,1h 45m,1 stop,14354
Air India,03/06/2019,Kolkata,Delhi,Morning,Morning,2h 30m,non-stop,10558
Air India,28/02/2019,Delhi,Cochin,Night,Morning,1h 45m,1 stop,4642
Air India,27/07/2019,Delhi,Kolkata,Evening,Evening,2h 30m,non-stop,8207
Air India,29/11/2019,Mumbai,Kolkata,Afternoon,Morning,2h 30m,non-stop,10144
Air India,09/01/2019,Kolkata,Hyderabad,Evening,Night,1h 45m,non-stop,8863
Air India,12/05/2019,Delhi,Kolkata,Evening,Afternoon,3h,2 stops,11111
Air India,28/04/2019,Kolkata,Delhi,Evening,Evening,2h 30m,1 stop,3672
Air India,04/09/2019,Mumbai,Cochin,Morning,Evening,2h 30m,1 stop,9057
Air India,09/02/2019,Chennai,Kolkata,Afternoon,Afternoon,2h 30m,1 stop,10857
Air India,16/06/2019,Kolkata,Delhi,Afternoon,Night,1h 45m,2 stops,14074
Air India,16/09/2019,Delhi,Mumbai,Morning,Morning,1h 45m,2 stops,14641
Air India,07/08/2019,Bangalore,Mumbai,Morning,Evening,2h 30m,1 stop,11891
Air India,11/03/2019,Kolkata,Cochin,Afternoon,Morning,4h 15m,2 stops,5943
Air India,07/02/2019,Kolkata,Hyderabad,Afternoon,Evening,4h 15m,1 stop,4032
Air India,18/09/2019,Bangalore,Mumbai,Evening,Evening,2h 10m,2 stops,5906
Air India,14/11/2019,Mumbai,Hyderabad,Evening,Evening,1h 45m,1 stop,13888
Air India,11/04/2019,Bangalore,Mumbai,Evening,Night,2h 30m,non-stop,11119
Air India,22/09/2019,Delhi,Kolkata,Morning,Afternoon,2h 10m,2 stops,10511
Air India,11/07/2019,Bangalore,Delhi,Afternoon,Morning,2h 30m,non-stop,6575
Air India,24/04/2019,Bangalore,Cochin,Evening,Morning,4h 15m,1 stop,3134
Air India,07/10/2019,Bangalore,Kolkata,Night,Afternoon,4h 15m,2 stops,3886
Air India,16/12/2019,Bangalore,Mumbai,Afternoon,Night,2h 10m,1 stop,10939
Air India,07/10/2019,Delhi,Cochin,Morning,Afternoon,4h 15m,2 stops,8792
Air India,09/08/2019,Chennai,Hyderabad,Night,Night,2h 10m,non-stop,4032
Air India,08/04/2019,Chennai,Kolkata,Evening,Afternoon,2h 10m,non-stop,11935
Air India,05/04/2019,Bangalore,Hyderabad,Evening,Evening,2h 30m,non-stop,11683
Air India,03/09/2019,Kolkata,Cochin,Night,Morning,2h 10m,non-stop,11265
Air India,27/03/2019,Chennai,Delhi,Night,Morning,4h 15m,non-stop,5470
Air India,12/03/2019,Kolkata,Mumbai,Afternoon,Night,2h 30m,2 stops,12808
Air India,03/01/2019,Bangalore,Cochin,Night,Afternoon,2h 30m,1 stop,10439
Air India,10/07/2019,Mumbai,Hyderabad,Morning,Evening,4h 15m,1 stop,13185
Air India,28/04/2019,Delhi,Mumbai,Night,Morning,2h 30m,2 stops,9494
Air India,27/03/2019,Bangalore,Hyderabad,Night,Morning,2h 30m,2 stops,13170
Air India,11/11/2019,Bangalore,Kolkata,Morning,Evening,2h 10m,non-stop,11620
Air India,04/01/2019,Mumbai,Delhi,Night,Afternoon,4h 15m,2 stops,8640
Air India,17/09/2019,Delhi,Mumbai,Morning,Evening,2h 30m,2 stops,8014
Air India,14/05/2019,Bangalore,Mumbai,Morning,Night,2h 10m,non-stop,10150
Air India,13/03/2019,Mumbai,Delhi,Afternoon,Evening,1h 45m,1 stop,8913
Air India,31/12/2019,Mumbai,Cochin,Morning,Morning,1h 45m,2 stops,5028
Air India,05/05/2019,Delhi,Cochin,Morning,Evening,4h 15m,2 stops,11306
Air India,21/09/2019,Delhi,Mumbai,Afternoon,Night,2h 30m,non-stop,10922
Air India,14/04/2019,Chennai,Hyderabad,Evening,Afternoon,2h 10m,1 stop,6883
Air India,15/02/2019,Chennai,Delhi,Night,Evening,3h,2 stops,3374
Air India,30/09/2019,Kolkata,Cochin,Morning,Morning,2h 10m,non-stop,14286
Air India,09/01/2019,Kolkata,Delhi,Night,Evening,2h 10m,2 stops,12871
Air India,31/01/2019,Mumbai,Delhi,Night,Afternoon,3h,non-stop,13130
Air India,30/12/2019,Chennai,Cochin,Morning,Evening,2h 30m,1 stop,12230
Air India,11/01/2019,Chennai,Cochin,Evening,Afternoon,4h 15m,2 stops,12054
Air India,24/05/2019,Mumbai,Cochin,Morning,Night,1h 45m,2 stops,11903
Air India,28/08/2019,Mumbai,Hyderabad,Evening,Night,3h,2 stops,13113
Air India,01/10/2019,Chennai,Kolkata,Morning,Afternoon,3h,2 stops,9242
Air India,25/10/2019,Kolkata,Delhi,Evening,Afternoon,4h 15m,2 stops,12072
Air India,10/08/2019,Mumbai,Delhi,Night,Night,2h 10m,non-stop,4951
Air India,23/11/2019,Bangalore,Cochin,Morning,Night,1h 45m,non-stop,7199
Air India,01/03/2019,Kolkata,Delhi,Night,Afternoon,4h 15m,1 stop,9808
Air India,01/05/2019,Bangalore,Mumbai,Evening,Evening,2h 30m,2 stops,12537
Air India,27/05/2019,Mumbai,Cochin,Afternoon,Morning,4h 15m,non-stop,7590
Air India,29/10/2019,Mumbai,Delhi,Evening,Night,4h 15m,1 stop,12580
Air India,12/07/2019,Kolkata,Delhi,Night,Morning,4h 15m,1 stop,3152
Air India,13/05/2019,Delhi,Kolkata,Night,Morning,1h 45m,non-stop,3769
Air India,21/06/2019,Mumbai,Cochin,Morning,Afternoon,2h 10m,1 stop,9599
Air India,31/03/2019,Mumbai,Cochin,Evening,Evening,1h 45m,1 stop,12266
Air India,26/08/2019,Mumbai,Cochin,Morning,Morning,1h 45m,non-stop,5589
Air India,24/05/2019,Bangalore,Delhi,Afternoon,Morning,1h 45m,non-stop,7675
Air India,30/08/2019,Kolkata,Cochin,Morning,Afternoon,3h,2 stops,13114
Air India,01/01/2019,Delhi,Hyderabad,Morning,Morning,3h,2 stops,4700
Air India,19/08/2019,Kolkata,Hyderabad,Morning,Afternoon,2h 10m,2 stops,3148
Air India,18/11/2019,Delhi,Mumbai,Afternoon,Night,2h 30m,2 stops,7102
Air India,03/07/2019,Delhi,Kolkata,Morning,Night,1h 45m,non-stop,8943
Air India,26/04/2019,Kolkata,Hyderabad,Evening,Evening,3h,2 stops,14844
Air India,26/09/2019,Delhi,Kolkata,Morning,Evening,3h,non-stop,11054
Air India,10/09/2019,Delhi,Kolkata,Night,Afternoon,4h 15m,1 stop,10509
Air India,28/09/2019,Mumbai,Hyderabad,Morning,Afternoon,2h 10m,non-stop,5195
Air India,19/06/2019,Kolkata,Mumbai,Morning,Morning,2h 30m,2 stops,5826
Air India,10/11/2019,Delhi,Kolkata,Afternoon,Night,2h 10m,1 stop,11479
Air India,05/09/2019,Kolkata,Mumbai,Morning,Morning,1h 45m,1 stop,13070
Air India,14/06/2019,Mumbai,Cochin,Morning,Morning,2h 30m,1 stop,12673
Air India,29/06/2019,Mumbai,Kolkata,Morning,Evening,1h 45m,2 stops,8939
Air India,08/09/2019,Delhi,Cochin,Night,Morning,2h 30m,1 stop,4996
Air India,22/01/2019,Delhi,Hyderabad,Night,Night,1h 45m,2 stops,9190
Air India,13/09/2019,Mumbai,Cochin,Morning,Evening,4h 15m,2 stops,12951
Air India,28/04/2019,Delhi,Mumbai,Evening,Evening,1h 45m,2 stops,7200
Air India,31/05/2019,Kolkata,Cochin,Afternoon,Night,1h 45m,non-stop,13373
Air India,29/05/2019,Chennai,Kolkata,Afternoon,Morning,4h 15m,non-stop,11597
Air India,23/04/2019,Kolkata,Mumbai,Night,Morning,2h 10m,non-stop,14564
Air India,13/11/2019,Bangalore,Cochin,Evening,Afternoon,2h 30m,2 stops,13863
Air India,27/03/2019,Delhi,Mumbai,Morning,Morning,3h,non-stop,9905
Air India,26/03/2019,Delhi,Hyderabad,Evening,Morning,4h 15m,2 stops,8837
Air India,09/06/2019,Chennai,Kolkata,Afternoon,Morning,1h 45m,2 stops,11344
Air India,10/08/2019,Mumbai,Delhi,Evening,Afternoon,2h 10m,2 stops,10565
Air India,28/08/2019,Kolkata,Mumbai,Night,Afternoon,1h 45m,2 stops,13415
Air India,06/03/2019,Chennai,Kolkata,Afternoon,Afternoon,4h 15m,non-stop,4565
Air India,22/02/2019,Chennai,Mumbai,Morning,Afternoon,2h 10m,1 stop,13193
Air India,20/09/2019,Delhi,Kolkata,Evening,Afternoon,2h 10m,1 stop,10377
Air India,21/10/2019,Chennai,Hyderabad,Night,Night,2h 10m,1 stop,5528
Air India,06/09/2019,Chennai,Cochin,Night,Evening,1h 45m,1 stop,13963
Air India,20/09/2019,Chennai,Hyderabad,Afternoon,Evening,3h,2 stops,4405
Air India,09/02/2019,Mumbai,Cochin,Morning,Afternoon,2h 10m,non-stop,6224
Air India,12/02/2019,Delhi,Kolkata,Evening,Night,3h,1 stop,5609
Air India,22/04/2019,Mumbai,Kolkata,Afternoon,Night,1h 45m,non-stop,9387
Air India,31/03/2019,Chennai,Delhi,Evening,Afternoon,1h 45m,non-stop,8896
Air India,02/06/2019,Delhi,Cochin,Morning,Afternoon,3h,1 stop,3174
Air India,22/05/2019,Kolkata,Hyderabad,Evening,Evening,2h 30m,2 stops,12162
Air India,31/03/2019,Chennai,Mumbai,Afternoon,Morning,1h 45m,1 stop,4572
Air India,10/07/2019,Delhi,Hyderabad,Afternoon,Morning,4h 15m,2 stops,8565
Air India,04/08/2019,Chennai,Delhi,Evening,Afternoon,1h 45m,1 stop,9919
Air India,17/09/2019,Bangalore,Cochin,Evening,Night,4h 15m,2 stops,14598
Air India,08/08/2019,Bangalore,Cochin,Morning,Evening,1h 45m,1 stop,14381
Air India,18/12/2019,Delhi,Kolkata,Morning,Morning,4h 15m,non-stop,9744
Air India,16/02/2019,Bangalore,Mumbai,Afternoon,Evening,1h 45m,non-stop,9058
Air India,16/02/2019,Kolkata,Hyderabad,Afternoon,Morning,3h,1 stop,14737
Air India,14/08/2019,Chennai,Mumbai,Afternoon,Night,2h 10m,1 stop,7053
Air India,01/08/2019,Bangalore,Hyderabad,Afternoon,Evening,4h 15m,non-stop,12847
Air India,26/09/2019,Mumbai,Cochin,Afternoon,Afternoon,4h 15m,2 stops,8859
Air India,13/09/2019,Kolkata,Delhi,Morning,Evening,2h 30m,1 stop,3061
Air India,17/08/2019,Mumbai,Kolkata,Night,Morning,2h 30m,2 stops,14595
Air India,17/11/2019,Delhi,Cochin,Morning,Evening,2h 30m,1 stop,12777
Air India,24/08/2019,Chennai,Cochin,Night,Evening,4h 15m,1 stop,9331
Air India,14/10/2019,Mumbai,Delhi,Afternoon,Night,2h 10m,non-stop,8179
Air India,19/10/2019,Bangalore,Hyderabad,Night,Evening,1h 45m,non-stop,12773
Air India,07/10/2019,Bangalore,Cochin,Morning,Afternoon,1h 45m,non-stop,13351
Air India,20/11/2019,Delhi,Hyderabad,Night,Night,2h 30m,1 stop,11629
Air India,24/07/2019,Mumbai,Cochin,Afternoon,Morning,3h,1 stop,8442
Air India,23/02/2019,Delhi,Hyderabad,Morning,Afternoon,2h 30m,1 stop,7810
Air India,17/03/2019,Mumbai,Kolkata,Evening,Evening,3h,non-stop,10409
Air India,02/08/2019,Bangalore,Delhi,Afternoon,Afternoon,1h 45m,non-stop,10920
Air India,06/09/2019,Delhi,Kolkata,Evening,Afternoon,1h 45m,non-stop,6906
Air India,22/08/2019,Mumbai,Delhi,Evening,Night,1h 45m,2 stops,5286
Air India,13/09/2019,Mumbai,Kolkata,Evening,Afternoon,4h 15m,1 stop,13886
Air India,13/01/2019,Kolkata,Mumbai,Night,Morning,2h 10m,2 stops,7316
Air India,01/10/2019,Mumbai,Cochin,Morning,Evening,2h 30m,non-stop,13141
Air India,29/04/2019,Bangalore,Mumbai,Night,Night,4h 15m,2 stops,3907
Air India,17/08/2019,Delhi,Cochin,Evening,Night,2h 30m,1 stop,14358
Air India,27/04/2019,Chennai,Kolkata,Afternoon,Afternoon,1h 45m,2 stops,4284
Air India,23/09/2019,Delhi,Kolkata,Evening,Morning,3h,2 stops,10456
Air India,19/10/2019,Kolkata,Mumbai,Afternoon,Evening,3h,2 stops,3333
Air India,30/06/2019,Bangalore,Kolkata,Afternoon,Evening,3h,non-stop,12396
Air India,26/01/2019,Kolkata,Hyderabad,Night,Night,1h 45m,2 stops,12452
Air India,09/11/2019,Mumbai,Delhi,Night,Night,1h 45m,non-stop,3948
Air India,01/05/2019,Bangalore,Cochin,Morning,Afternoon,4h 15m,1 stop,8500
Air India,01/02/2019,Chennai,Hyderabad,Morning,Morning,2h 30m,non-stop,6014
Air India,19/06/2019,Bangalore,Cochin,Evening,Morning,2h 30m,non-stop,5137
Air India,04/11/2019,Bangalore,Cochin,Morning,Morning,1h 45m,2 stops,13671
Air India,03/01/2019,Chennai,Mumbai,Evening,Evening,4h 15m,non-stop,4201
Air India,08/07/2019,Bangalore,Kolkata,Evening,Evening,2h 10m,1 stop,11811
Air India,30/01/2019,Kolkata,Mumbai,Afternoon,Night,2h 30m,1 stop,6793
Air India,04/01/2019,Delhi,Mumbai,Afternoon,Afternoon,3h,2 stops,3145
Air India,18/09/2019,Chennai,Hyderabad,Evening,Morning,2h 10m,2 stops,7324
Air India,11/11/2019,Bangalore,Hyderabad,Night,Evening,3h,2 stops,3298
Air India,27/04/2019,Mumbai,Cochin,Afternoon,Morning,3h,non-stop,12746
Air India,07/12/2019,Delhi,Mumbai,Night,Morning,4h 15m,1 stop,7603
Air India,08/06/2019,Mumbai,Kolkata,Evening,Afternoon,2h 30m,non-stop,6661
Air India,11/05/2019,Chennai,Kolkata,Evening,Afternoon,1h 45m,2 stops,5448
Air India,31/03/2019,Chennai,Cochin,Morning,Afternoon,3h,non-stop,5430
Air India,31/05/2019,Bangalore,Mumbai,Morning,Afternoon,1h 45m,1 stop,7221
Air India,04/03/2019,Mumbai,Kolkata,Afternoon,Evening,4h 15m,2 stops,13312
Air India,20/11/2019,Mumbai,Delhi,Afternoon,Morning,2h 10m,non-stop,5074
Air India,04/02/2019,Chennai,Hyderabad,Evening,Afternoon,2h 10m,1 stop,11716
Air India,01/07/2019,Kolkata,Cochin,Morning,Evening,1h 45m,2 stops,4473
Air India,02/04/2019,Chennai,Cochin,Evening,Night,2h 10m,2 stops,13561
Air India,18/01/2019,Kolkata,Mumbai,Morning,Night,2h 30m,1 stop,8196
Air India,17/07/2019,Delhi,Kolkata,Morning,Evening,3h,non-stop,10343
Air India,09/03/2019,Mumbai,Cochin,Morning,Morning,3h,non-stop,7608
Air India,01/02/2019,Mumbai,Kolkata,Night,Night,4h 15m,1 stop,10297
Air India,04/11/2019,Mumbai,Hyderabad,Evening,Morning,1h 45m,1 stop,14945
Air India,12/08/2019,Mumbai,Cochin,Morning,Night,2h 30m,1 stop,13886
Air India,21/04/2019,Chennai,Cochin,Evening,Evening,2h 30m,2 stops,11465
Air India,16/03/2019,Delhi,Kolkata,Afternoon,Evening,3h,1 stop,14235
Air India,11/09/2019,Kolkata,Mumbai,Night,Night,3h,1 stop,7090
Air India,25/11/2019,Delhi,Kolkata,Afternoon,Afternoon,2h 10m,non-stop,10011
Air India,20/03/2019,Chennai,Mumbai,Night,Night,3h,non-stop,6648
Air India,11/07/2019,Kolkata,Cochin,Afternoon,Morning,2h 30m,non-stop,13085
Air India,27/08/2019,Mumbai,Kolkata,Night,Afternoon,1h 45m,1 stop,13205
Air India,11/08/2019,Kolkata,Delhi,Night,Afternoon,2h 10m,1 stop,14797
Air India,17/03/2019,Kolkata,Cochin,Morning,Afternoon,3h,2 stops,7051
Air India,05/08/2019,Bangalore,Cochin,Afternoon,Night,2h 30m,non-stop,9912
Air India,13/05/2019,Bangalore,Hyderabad,Morning,Afternoon,2h 10m,non-stop,3890
Air India,09/08/2019,Delhi,Mumbai,Evening,Afternoon,2h 30m,2 stops,12352
Air India,31/08/2019,Delhi,Kolkata,Evening,Afternoon,2h 10m,1 stop,10850
Air India,25/12/2019,Bangalore,Kolkata,Afternoon,Night,4h 15m,1 stop,14269
Air India,23/11/2019,Mumbai,Delhi,Evening,Night,4h 15m,1 stop,4178
Air India,25/04/2019,Kolkata,Delhi,Morning,Night,3h,2 stops,6491
Air India,22/01/2019,Mumbai,Kolkata,Evening,Afternoon,4h 15m,2 stops,10355
Air India,05/04/2019,Kolkata,Hyderabad,Morning,Night,1h 45m,1 stop,11377
Air India,04/07/2019,Bangalore,Hyderabad,Night,Morning,2h 10m,non-stop,13166
Air India,14/05/2019,Kolkata,Mumbai,Night,Afternoon,2h 30m,non-stop,11759
Air India,26/11/2019,Delhi,Kolkata,Afternoon,Morning,2h 30m,non-stop,12071
Air India,29/06/2019,Kolkata,Cochin,Morning,Night,2h 10m,2 stops,12631
Air India,22/12/2019,Mumbai,Cochin,Morning,Night,2h 30m,2 stops,9937
Air India,15/01/2019,Chennai,Mumbai,Afternoon,Afternoon,1h 45m,non-stop,4839
Air India,02/02/2019,Bangalore,Hyderabad,Evening,Night,1h 45m,1 stop,14169
Air India,26/08/2019,Kolkata,Delhi,Morning,Afternoon,3h,1 stop,11131
Air India,08/07/2019,Chennai,Hyderabad,Afternoon,Night,4h 15m,non-stop,11526
Air India,28/06/2019,Bangalore,Hyderabad,Afternoon,Afternoon,3h,1 stop,12567
Air India,22/08/2019,Delhi,Cochin,Evening,Morning,4h 15m,1 stop,12017
Air India,21/12/2019,Kolkata,Cochin,Evening,Night,3h,1 stop,4862
Air India,30/04/2019,Kolkata,Mumbai,Night,Night,2h 10m,2 stops,8199
Air India,16/10/2019,Kolkata,Delhi,Evening,Night,1h 45m,non-stop,7346
Air India,12/11/2019,Delhi,Mumbai,Morning,Night,2h 10m,1 stop,14008
Air India,09/12/2019,Bangalore,Kolkata,Morning,Evening,2h 10m,1 stop,3174
Air India,22/01/2019,Bangalore,Kolkata,Night,Evening,2h 10m,non-stop,12770
Air India,27/07/2019,Mumbai,Cochin,Night,Morning,2h 30m,1 stop,3437
Air India,01/03/2019,Delhi,Kolkata,Evening,Evening,4h 15m,1 stop,6843
Air India,11/09/2019,Bangalore,Hyderabad,Evening,Evening,3h,1 stop,9901
Air India,14/08/2019,Bangalore,Mumbai,Afternoon,Night,2h 30m,1 stop,13560
Air India,02/04/2019,Delhi,Hyderabad,Night,Night,2h 10m,2 stops,6672
Air India,27/01/2019,Chennai,Mumbai,Morning,Morning,3h,2 stops,10527
Air India,27/10/2019,Chennai,Mumbai,Night,Afternoon,1h 45m,2 stops,9119
Air India,12/07/2019,Mumbai,Cochin,Morning,Morning,4h 15m,1 stop,13643
Air India,17/12/2019,Delhi,Cochin,Afternoon,Evening,2h 30m,2 stops,9913
Air India,29/01/2019,Bangalore,Mumbai,Evening,Afternoon,2h 10m,non-stop,4813
Air India,11/02/2019,Kolkata,Cochin,Morning,Afternoon,1h 45m,2 stops,6623
Air India,15/11/2019,Mumbai,Delhi,Evening,Evening,4h 15m,2 stops,12826
Air India,08/09/2019,Delhi,Cochin,Morning,Afternoon,2h 30m,2 stops,4559
Air India,30/10/2019,Bangalore,Kolkata,Evening,Morning,1h 45m,1 stop,14203
Air India,28/09/2019,Kolkata,Mumbai,Morning,Afternoon,2h 30m,2 stops,8596
Air India,10/08/2019,Bangalore,Delhi,Night,Afternoon,3h,2 stops,14965
Air India,27/05/2019,Kolkata,Mumbai,Evening,Afternoon,3h,non-stop,12397
Air India,14/01/2019,Mumbai,Hyderabad,Afternoon,Afternoon,3h,non-stop,10148
Air India,08/07/2019,Mumbai,Delhi,Night,Afternoon,2h 30m,2 stops,5511
